FIPS,State_Name,County_Name,Tract_Name,Total_Population,Prison_Population,Percent_In_Prison,Prison_Name,Student_Population,Percent_Student,Universities,Nearby_Universities,Military_Population,Percent_In_Military,Military_Institutions,Native_American_Population,Percent_Native_American,Native_American_Reservations
13187960206,Georgia,Census Tract 9602.06,Lumpkin County,5870,0,0.00%,,1639,27.90%,University Of North Georgia,University Of North Georgia,0,0.00%,,0,0.00%,
13193000300,Georgia,Census Tract 3,Macon County,4185,1628,38.90%,Macon State Prison,0,0.00%,,,0,0.00%,,0,0.00%,
13205090401,Georgia,Census Tract 904.01,Mitchell County,2926,1491,50.90%,Mitchell County Justice Center,0,0.00%,,,0,0.00%,,0,0.00%,
13215010606,Georgia,Census Tract 106.06,Muscogee County,1715,1318,76.80%,Muscogee County Prison,0,0.00%,,,0,0.00%,,0,0.00%,
13215010802,Georgia,Census Tract 108.02,Muscogee County,5535,0,0.00%,,0,0.00%,,,512,9.20%,Fort Moore,0,0.00%,
13217100400,Georgia,Census Tract 1004,Newton County,3804,0,0.00%,,844,22.10%,,,0,0.00%,,0,0.00%,
13225040400,Georgia,Census Tract 404,Peach County,5195,0,0.00%,,1168,22.40%,Fort Valley State University,Fort Valley State University,0,0.00%,,0,0.00%,
13235950100,Georgia,Census Tract 9501,Pulaski County,2711,1209,44.50%,Pulaski State Prison,0,0.00%,,,0,0.00%,,0,0.00%,
13245010207,Georgia,Census Tract 102.07,Richmond County,5782,1155,19.90%,Augusta State Medical Prison,0,0.00%,,,0,0.00%,,0,0.00%,
13245010802,Georgia,Census Tract 108.02,Richmond County,6177,0,0.00%,,0,0.00%,,,5318,86.00%,Fort Eisenhower,0,0.00%,
13245011100,Georgia,Census Tract 111,Richmond County,2449,0,0.00%,,624,25.40%,,Augusta University,0,0.00%,,0,0.00%,
13259950400,Georgia,Census Tract 9504,Stewart County,3468,1499,43.20%,Stewart Detention Center,0,0.00%,,,0,0.00%,,0,0.00%,
13267950202,Georgia,Census Tract 9502.02,Tattnall County,5986,2713,45.30%,Georgia State Prison,0,0.00%,,,0,0.00%,,0,0.00%,
13271950101,Georgia,Census Tract 9501.01,Telfair County,4700,1569,33.30%,Mcrae Correctional Facility,0,0.00%,,,0,0.00%,,0,0.00%,
13271950102,Georgia,Census Tract 9501.02,Telfair County,2072,1291,62.30%,Telfair State Prison,0,0.00%,,,0,0.00%,,0,0.00%,
13299950200,Georgia,Census Tract 9502,Ware County,7682,1818,23.60%,Ware State Prison,0,0.00%,,,0,0.00%,,0,0.00%,
13303950500,Georgia,Census Tract 9505,Washington County,4901,1430,29.10%,Washington State Prison / Annex,0,0.00%,,,0,0.00%,,0,0.00%,
13305970500,Georgia,Census Tract 9705,Wayne County,4660,1094,23.40%,Fci Jesup,0,0.00%,,,0,0.00%,,0,0.00%,
13309780200,Georgia,Census Tract 7802,Wheeler County,4819,2362,49.00%,Wheeler Correctional Facility,0,0.00%,,,0,0.00%,,0,0.00%,
13315960100,Georgia,Census Tract 9601,Wilcox County,3748,1721,45.90%,Wilcox State Prison,0,0.00%,,,0,0.00%,,0,0.00%,
15003002701,Hawaii,Census Tract 27.01,Honolulu County,4078,0,0.00%,,2267,55.50%,University Of Hawaii At Manoa,University Of Hawaii At Manoa; Chaminade University Of Honolulu,0,0.00%,,0,0.00%,
15003003900,Hawaii,Census Tract 39,Honolulu County,559,0,0.00%,,154,27.50%,,,0,0.00%,,0,0.00%,
15003005900,Hawaii,Census Tract 59,Honolulu County,2994,930,31.00%,Oahu Community Correctional Center,0,0.00%,,,0,0.00%,,0,0.00%,
15003006703,Hawaii,Census Tract 67.03,Honolulu County,1725,0,0.00%,,0,0.00%,,,160,9.20%,Tripler Army Medical Center,0,0.00%,
15003007400,Hawaii,Census Tract 74,Honolulu County,7651,0,0.00%,,0,0.00%,,,4619,60.30%,Joint Base Pearl Harbor-Hickam,0,0.00%,
15003009000,Hawaii,Census Tract 90,Honolulu County,2412,0,0.00%,,0,0.00%,,,836,34.60%,Tropic Regions Test Center; Wheeler Army Airfield; Joint Base Pearl Harbor-Hickam; Tropic Regions Test Center; Wheeler Army Airfield; USA Field Station Kunia; Wheeler Army Airfield; Wheeler Army Airfield; Joint Base Pearl Harbor-Hickam; Tropic Regions Test Center; USA Field Station Kunia; Wheeler Army Airfield,0,0.00%,
15003009507,Hawaii,Census Tract 95.07,Honolulu County,2734,0,0.00%,,0,0.00%,,,1873,68.50%,Tropic Regions Test Center,0,0.00%,
15003009512,Hawaii,Census Tract 95.12,Honolulu County,4735,0,0.00%,,0,0.00%,,,2964,62.50%,Tropic Regions Test Center,0,0.00%,
15003980200,Hawaii,Census Tract 9802,Honolulu County,304,280,92.10%,Fdc Honolulu,0,0.00%,,,0,0.00%,,0,0.00%,
15003981100,Hawaii,Census Tract 9811,Honolulu County,167,0,0.00%,,0,0.00%,,,131,78.40%,Bellows; MC Trng Area Bellows; Bellows; MC Trng Area Bellows,0,0.00%,
15003981700,Hawaii,Census Tract 9817,Honolulu County,2841,0,0.00%,,0,0.00%,,,1165,41.00%,Marine Corps Base Hawaii,0,0.00%,
15003981803,Hawaii,Census Tract 9818.03,Honolulu County,3292,0,0.00%,,0,0.00%,,,2395,72.70%,Marine Corps Base Hawaii,0,0.00%,
15003981900,Hawaii,Census Tract 9819,Honolulu County,349,0,0.00%,,0,0.00%,,,315,90.20%,Joint Base Pearl Harbor-Hickam,0,0.00%,
15003982000,Hawaii,Census Tract 9820,Honolulu County,1060,0,0.00%,,0,0.00%,,,395,37.20%,Fort Shafter,0,0.00%,
16001000902,Idaho,Census Tract 9.02,Ada County,4961,0,0.00%,,2747,55.30%,Boise State University,Boise State University,0,0.00%,,0,0.00%,
16001010501,Idaho,Census Tract 105.01,Ada County,7796,5362,68.70%,Idaho Correctional Alternative Placement Program Facility,0,0.00%,,,0,0.00%,,0,0.00%,
16005940000,Idaho,Census Tract 9400,Bannock County,2141,0,0.00%,,0,0.00%,,,0,0.00%,,1314,61.30%,Fort Hall Reservation
16009940000,Idaho,Census Tract 9400,Benewah County,4858,0,0.00%,,0,0.00%,,,0,0.00%,,780,16.00%,Coeur D'Alene Reservation
16011940000,Idaho,Census Tract 9400,Bingham County,3009,0,0.00%,,0,0.00%,,,0,0.00%,,2506,83.20%,Fort Hall Reservation
16035940001,Idaho,Census Tract 9400.01,Clearwater County,1950,560,28.70%,Idaho Correctional Institution-Orofino,0,0.00%,,,0,0.00%,,0,0.00%,
16039960500,Idaho,Census Tract 9605,Elmore County,3191,0,0.00%,,0,0.00%,,,753,23.50%,Mountain Home Air Force Base,0,0.00%,
16049960300,Idaho,Census Tract 9603,Idaho County,2190,410,18.70%,North Idaho Correctional Institution,0,0.00%,,,0,0.00%,,0,0.00%,
16055940000,Idaho,Census Tract 9400,Kootenai County,2709,0,0.00%,,0,0.00%,,,0,0.00%,,466,17.20%,Coeur D'Alene Reservation
16057005400,Idaho,Census Tract 54,Latah County,5989,0,0.00%,,2416,40.30%,University Of Idaho,University Of Idaho,0,0.00%,,0,0.00%,
16065950301,Idaho,Census Tract 9503.01,Madison County,7781,0,0.00%,,5386,69.20%,,Brigham Young University-Idaho,0,0.00%,,0,0.00%,
16065950303,Idaho,Census Tract 9503.03,Madison County,12294,0,0.00%,,6745,54.80%,Brigham Young University-Idaho,Brigham Young University-Idaho,0,0.00%,,0,0.00%,
16065950401,Idaho,Census Tract 9504.01,Madison County,4298,0,0.00%,,1308,30.40%,,Brigham Young University-Idaho,0,0.00%,,0,0.00%,
16069940000,Idaho,Census Tract 9400,Nez Perce County,4833,0,0.00%,,0,0.00%,,,0,0.00%,,1795,37.10%,Nez Perce Reservation
17005951300,Illinois,Census Tract 9513,Bond County,6883,1363,19.80%,Fci Greenville,0,0.00%,Greenville University,Greenville University,0,0.00%,,0,0.00%,
17009970500,Illinois,Census Tract 9705,Brown County,3895,1607,41.20%,Western Illinois Correctional Center,0,0.00%,,,0,0.00%,,0,0.00%,
17015960600,Illinois,Census Tract 9606,Carroll County,2548,1082,42.40%,Ausp Thomson Camp,0,0.00%,,,0,0.00%,,0,0.00%,
17019000401,Illinois,Census Tract 4.01,Champaign County,5125,0,0.00%,,3586,69.90%,,University Of Illinois Urbana-Champaign,0,0.00%,,0,0.00%,
17019001400,Illinois,Census Tract 14,Champaign County,7616,0,0.00%,,3659,48.00%,,University Of Illinois Urbana-Champaign,0,0.00%,,0,0.00%,
17019005901,Illinois,Census Tract 59.01,Champaign County,2722,0,0.00%,,1806,66.30%,,University Of Illinois Urbana-Champaign,0,0.00%,,0,0.00%,
17019005902,Illinois,Census Tract 59.02,Champaign County,2402,0,0.00%,,1153,48.00%,University Of Illinois Urbana-Champaign,University Of Illinois Urbana-Champaign,0,0.00%,,0,0.00%,
17019006000,Illinois,Census Tract 60,Champaign County,3218,0,0.00%,,2174,67.50%,,,0,0.00%,,0,0.00%,
17021958700,Illinois,Census Tract 9587,Christian County,5819,2554,43.80%,Taylorville Correctional Center,0,0.00%,,,0,0.00%,,0,0.00%,
17027900500,Illinois,Census Tract 9005,Clinton County,5664,1240,21.80%,Centralia Correctional Center,0,0.00%,,,0,0.00%,,0,0.00%,
17029000800,Illinois,Census Tract 8,Coles County,2831,0,0.00%,,1485,52.40%,Eastern Illinois University,Eastern Illinois University,0,0.00%,,0,0.00%,
17031010400,Illinois,Census Tract 104,Cook County,5079,0,0.00%,,1492,29.30%,Loyola University Chicago,Loyola University Chicago,0,0.00%,,0,0.00%,
17031030103,Illinois,Census Tract 301.03,Cook County,2104,0,0.00%,,511,24.20%,,Loyola University Chicago,0,0.00%,,0,0.00%,
17031030104,Illinois,Census Tract 301.04,Cook County,3521,0,0.00%,,1745,49.50%,,Loyola University Chicago,0,0.00%,,0,0.00%,
17031071000,Illinois,Census Tract 710,Cook County,4357,0,0.00%,,1561,35.80%,Depaul University,Depaul University,0,0.00%,,0,0.00%,
17031320400,Illinois,Census Tract 3204,Cook County,2856,0,0.00%,,1093,38.20%,School Of The Art Institute Of Chicago; Roosevelt University,School Of The Art Institute Of Chicago; Roosevelt University; Columbia College Chicago,0,0.00%,,0,0.00%,
17031420300,Illinois,Census Tract 4203,Cook County,2818,0,0.00%,,1151,40.80%,,University Of Chicago,0,0.00%,,0,0.00%,
17031808702,Illinois,Census Tract 8087.02,Cook County,5481,0,0.00%,,4464,81.40%,Northwestern University,Northwestern University,0,0.00%,,0,0.00%,
17031836200,Illinois,Census Tract 8362,Cook County,2178,0,0.00%,,1815,83.30%,University Of Chicago,University Of Chicago,0,0.00%,,0,0.00%,
17031838200,Illinois,Census Tract 8382,Cook County,1675,0,0.00%,,578,34.50%,,,0,0.00%,,0,0.00%,
17031841900,Illinois,Census Tract 8419,Cook County,6500,0,0.00%,,2886,44.40%,University Of Illinois Chicago,University Of Illinois Chicago,0,0.00%,,0,0.00%,
17031842000,Illinois,Census Tract 8420,Cook County,2590,0,0.00%,,1089,42.00%,Illinois Institute Of Technology,Illinois Institute Of Technology,0,0.00%,,0,0.00%,
17031843500,Illinois,Census Tract 8435,Cook County,6030,4678,77.50%,,0,0.00%,,,0,0.00%,,0,0.00%,
17033880500,Illinois,Census Tract 8805,Crawford County,3414,1037,30.30%,Robinson Correctional Center,0,0.00%,,,0,0.00%,,0,0.00%,
17037001002,Illinois,Census Tract 10.02,DeKalb County,5860,0,0.00%,,1146,19.50%,,Northern Illinois University,0,0.00%,,0,0.00%,
17037002200,Illinois,Census Tract 22,DeKalb County,3285,0,0.00%,,2436,74.10%,Northern Illinois University,Northern Illinois University,0,0.00%,,0,0.00%,
17043841902,Illinois,Census Tract 8419.02,DuPage County,4088,0,0.00%,,1954,47.70%,Wheaton College,Wheaton College,0,0.00%,,0,0.00%,
17043846209,Illinois,Census Tract 8462.09,DuPage County,4167,0,0.00%,,838,20.10%,,North Central College,0,0.00%,,0,0.00%,
17051950800,Illinois,Census Tract 9508,Fayette County,5600,2137,38.10%,Vandalia Work Camp,0,0.00%,,,0,0.00%,,0,0.00%,
17057953500,Illinois,Census Tract 9535,Fulton County,4273,1618,37.80%,Illinois River Correctional Center,0,0.00%,,,0,0.00%,,0,0.00%,
17077011702,Illinois,Census Tract 117.02,Jackson County,2768,0,0.00%,,1488,53.70%,Southern Illinois University-Carbondale,Southern Illinois University-Carbondale,0,0.00%,,0,0.00%,
17081050400,Illinois,Census Tract 504,Jefferson County,4733,1175,24.80%,Big Muddy River Correctional Center,0,0.00%,,,0,0.00%,,0,0.00%,
17087980000,Illinois,Census Tract 9800,Johnson County,2447,2388,97.50%,Dixon Springs Impact Incarceration Program,0,0.00%,,,0,0.00%,,0,0.00%,
17091012000,Illinois,Census Tract 120,Kankakee County,4927,0,0.00%,,1338,27.10%,Olivet Nazarene University,Olivet Nazarene University,0,0.00%,,0,0.00%,
17095000500,Illinois,Census Tract 5,Knox County,5462,1589,29.00%,Hill Correctional Center,0,0.00%,,,0,0.00%,,0,0.00%,
17095000800,Illinois,Census Tract 8,Knox County,2391,0,0.00%,,969,40.50%,Knox College,Knox College,0,0.00%,,0,0.00%,
17097863003,Illinois,Census Tract 8630.03,Lake County,5857,0,0.00%,,0,0.00%,,,5695,97.20%,Naval Station Great Lakes IL,0,0.00%,
17097863005,Illinois,Census Tract 8630.05,Lake County,4523,0,0.00%,,0,0.00%,,Rosalind Franklin University Of Medicine And Science,4501,99.50%,,0,0.00%,
17097863006,Illinois,Census Tract 8630.06,Lake County,898,0,0.00%,,0,0.00%,,Rosalind Franklin University Of Medicine And Science,883,98.30%,GL Camp JPJ,0,0.00%,
17097863400,Illinois,Census Tract 8634,Lake County,4276,0,0.00%,,1041,24.30%,Lake Forest College,Lake Forest College,0,0.00%,,0,0.00%,
17099962300,Illinois,Census Tract 9623,LaSalle County,6936,1653,23.80%,Sheridan Correctional Center,0,0.00%,,,0,0.00%,,0,0.00%,
17101880800,Illinois,Census Tract 8808,Lawrence County,4948,1995,40.30%,Lawrence Correctional Center,0,0.00%,,,0,0.00%,,0,0.00%,
17103000400,Illinois,Census Tract 4,Lee County,7503,2179,29.00%,Dixon Correctional Center,0,0.00%,,,0,0.00%,,0,0.00%,
17105960700,Illinois,Census Tract 9607,Livingston County,4755,1309,27.50%,Pontiac Medium Security Unit,0,0.00%,,,0,0.00%,,0,0.00%,
17107953500,Illinois,Census Tract 9535,Logan County,5069,2518,49.60%,Logan Correctional Center,0,0.00%,,,0,0.00%,,0,0.00%,
17109980000,Illinois,Census Tract 9800,McDonough County,2043,0,0.00%,,1951,95.40%,Western Illinois University,Western Illinois University,0,0.00%,,0,0.00%,
17113000200,Illinois,Census Tract 2,McLean County,5446,0,0.00%,,4796,88.00%,Illinois State University,Illinois State University,0,0.00%,,0,0.00%,
17113001302,Illinois,Census Tract 13.02,McLean County,2077,0,0.00%,,1207,58.10%,Illinois Wesleyan University,Illinois Wesleyan University,0,0.00%,,0,0.00%,
17115000502,Illinois,Census Tract 5.02,Macon County,2415,0,0.00%,,534,22.10%,,Millikin University,0,0.00%,,0,0.00%,
17115001600,Illinois,Census Tract 16,Macon County,2136,0,0.00%,,535,25.00%,Millikin University,Millikin University,0,0.00%,,0,0.00%,
17115002905,Illinois,Census Tract 29.05,Macon County,1549,443,28.50%,Decatur Correctional Center,0,0.00%,,,0,0.00%,,0,0.00%,
17119403101,Illinois,Census Tract 4031.01,Madison County,6944,0,0.00%,,2847,40.90%,Southern Illinois University-Edwardsville,Southern Illinois University-Edwardsville,0,0.00%,,0,0.00%,
17135958000,Illinois,Census Tract 9580,Montgomery County,5579,1866,33.40%,Graham Correctional Center,0,0.00%,,,0,0.00%,,0,0.00%,
17137952000,Illinois,Census Tract 9520,Morgan County,3786,1035,27.30%,Jacksonville Correctional Center,0,0.00%,,,0,0.00%,,0,0.00%,
17143002000,Illinois,Census Tract 20,Peoria County,2889,0,0.00%,,1647,57.00%,Bradley University,Bradley University,0,0.00%,,0,0.00%,
17145030200,Illinois,Census Tract 302,Perry County,7114,1901,26.70%,Pinckneyville Correctional Center,0,0.00%,,,0,0.00%,,0,0.00%,
17157951202,Illinois,Census Tract 9512.02,Randolph County,3082,2186,70.90%,Menard Correctional Center,0,0.00%,,,0,0.00%,,0,0.00%,
17161020400,Illinois,Census Tract 204,Rock Island County,5967,1090,18.20%,East Moline Correctional Center,0,0.00%,,,0,0.00%,,0,0.00%,
17161022800,Illinois,Census Tract 228,Rock Island County,5335,0,0.00%,,1635,30.60%,Augustana College,Augustana College,0,0.00%,,0,0.00%,
17163504359,Illinois,Census Tract 5043.59,St. Clair County,4137,0,0.00%,,871,21.00%,Mckendree University,Mckendree University,0,0.00%,,0,0.00%,
17167001400,Illinois,Census Tract 14,Sangamon County,1183,265,22.40%,Sangamon County Jail,0,0.00%,,,0,0.00%,,0,0.00%,
17179021801,Illinois,Census Tract 218.01,Tazewell County,5040,1278,25.30%,Fci Pekin,0,0.00%,,,0,0.00%,,0,0.00%,
17183011200,Illinois,Census Tract 112,Vermilion County,5271,1606,30.40%,Danville Correctional Center,0,0.00%,,,0,0.00%,,0,0.00%,
17197882000,Illinois,Census Tract 8820,Will County,3152,623,19.70%,Will County Adult Detention Facility,0,0.00%,,,0,0.00%,,0,0.00%,
17197980100,Illinois,Census Tract 9801,Will County,2739,2675,97.60%,Stateville Correctional Center,0,0.00%,,,0,0.00%,,0,0.00%,
17199021400,Illinois,Census Tract 214,Williamson County,5502,1351,24.50%,Usp Marion Camp,0,0.00%,,,0,0.00%,,0,0.00%,
17201002600,Illinois,Census Tract 26,Winnebago County,2736,579,21.10%,Winnebago County Jail,0,0.00%,,,0,0.00%,,0,0.00%,
18003001300,Indiana,Census Tract 13,Allen County,1972,689,34.90%,Allen County Jail,0,0.00%,,Indiana Institute Of Technology,0,0.00%,,0,0.00%,
18003980001,Indiana,Census Tract 9800.01,Allen County,1084,0,0.00%,,1037,95.60%,Purdue University Fort Wayne,Purdue University Fort Wayne,0,0.00%,,0,0.00%,
18035000902,Indiana,Census Tract 9.02,Delaware County,5358,0,0.00%,,5220,97.40%,Ball State University,Ball State University,0,0.00%,,0,0.00%,
18053000800,Indiana,Census Tract 8,Grant County,6319,0,0.00%,,2095,33.10%,Indiana Wesleyan University-Marion,Indiana Wesleyan University-Marion,0,0.00%,,0,0.00%,
18053010700,Indiana,Census Tract 107,Grant County,5564,0,0.00%,,1579,28.30%,Taylor University,Taylor University,0,0.00%,,0,0.00%,
18063210701,Indiana,Census Tract 2107.01,Hendricks County,6763,2507,37.00%,Plainfield Correctional Facility,0,0.00%,,,0,0.00%,,0,0.00%,
18065975500,Indiana,Census Tract 9755,Henry County,6040,3016,49.90%,New Castle Correctional Facility,0,0.00%,,,0,0.00%,,0,0.00%,
18077966300,Indiana,Census Tract 9663,Jefferson County,4124,0,0.00%,,944,22.80%,Hanover College,Hanover College,0,0.00%,,0,0.00%,
18083955300,Indiana,Census Tract 9553,Knox County,2906,0,0.00%,,943,32.40%,,,0,0.00%,,0,0.00%,
18089042506,Indiana,Census Tract 425.06,Lake County,3256,637,19.50%,Lake County Jail,0,0.00%,,,0,0.00%,,0,0.00%,
18091040100,Indiana,Census Tract 401,LaPorte County,4032,2305,57.10%,Indiana State Prison,0,0.00%,,,0,0.00%,,0,0.00%,
18091042602,Indiana,Census Tract 426.02,LaPorte County,3110,2892,92.90%,Westville Correctional Facility,0,0.00%,,,0,0.00%,,0,0.00%,
18095011600,Indiana,Census Tract 116,Madison County,2523,2487,98.50%,Correctional Industrial Facility,0,0.00%,,,0,0.00%,,0,0.00%,
18097321900,Indiana,Census Tract 3219,Marion County,6431,0,0.00%,,2840,44.10%,Butler University,Butler University,0,0.00%,,0,0.00%,
18097340500,Indiana,Census Tract 3405,Marion County,4932,0,0.00%,,1047,21.20%,Marian University,Marian University,0,0.00%,,0,0.00%,
18097356200,Indiana,Census Tract 3562,Marion County,2783,597,21.40%,Liberty Hall,0,0.00%,,,0,0.00%,,0,0.00%,
18097380302,Indiana,Census Tract 3803.02,Marion County,4141,0,0.00%,,944,22.70%,University Of Indianapolis,University Of Indianapolis,0,0.00%,,0,0.00%,
18097391001,Indiana,Census Tract 3910.01,Marion County,2731,0,0.00%,,2102,76.90%,Indiana University-Purdue University-Indianapolis,Indiana University-Purdue University-Indianapolis,0,0.00%,,0,0.00%,
18103952900,Indiana,Census Tract 9529,Miami County,6063,3033,50.00%,Miami Correctional Facility,0,0.00%,,,0,0.00%,,0,0.00%,
18105000201,Indiana,Census Tract 2.01,Monroe County,3070,0,0.00%,,2439,79.40%,,Indiana University-Bloomington,0,0.00%,,0,0.00%,
18105000202,Indiana,Census Tract 2.02,Monroe County,7349,0,0.00%,,7106,96.60%,Indiana University-Bloomington,Indiana University-Bloomington,0,0.00%,,0,0.00%,
18121030300,Indiana,Census Tract 303,Parke County,4613,998,21.60%,Parke County Jail,0,0.00%,,,0,0.00%,,0,0.00%,
18123952200,Indiana,Census Tract 9522,Perry County,5246,1373,26.10%,Branchville Correctional Facility,0,0.00%,,,0,0.00%,,0,0.00%,
18127050902,Indiana,Census Tract 509.02,Porter County,1669,0,0.00%,,1374,82.30%,Valparaiso University,Valparaiso University,0,0.00%,,0,0.00%,
18133956301,Indiana,Census Tract 9563.01,Putnam County,4982,0,0.00%,,980,19.60%,,Depauw University,0,0.00%,,0,0.00%,
18133956600,Indiana,Census Tract 9566,Putnam County,5657,2031,35.90%,Putnamville Correctional Facility,0,0.00%,,,0,0.00%,,0,0.00%,
18141002700,Indiana,Census Tract 27,St. Joseph County,1592,503,31.50%,St Joseph County Jail,0,0.00%,,,0,0.00%,,0,0.00%,
18141011203,Indiana,Census Tract 112.03,St. Joseph County,10008,0,0.00%,,7968,79.60%,University Of Notre Dame; Saint Mary'S College,University Of Notre Dame; Saint Mary'S College,0,0.00%,,0,0.00%,
18151971400,Indiana,Census Tract 9714,Steuben County,5251,0,0.00%,,1491,28.30%,Trine University,Trine University,0,0.00%,,0,0.00%,
18153050501,Indiana,Census Tract 505.01,Sullivan County,2993,2064,68.90%,Wabash Valley Correctional Facility,0,0.00%,,,0,0.00%,,0,0.00%,
18157005401,Indiana,Census Tract 54.01,Tippecanoe County,2271,0,0.00%,,530,23.30%,Purdue University-Main Campus,Purdue University-Main Campus,0,0.00%,,0,0.00%,
18157010400,Indiana,Census Tract 104,Tippecanoe County,8044,0,0.00%,,7995,99.30%,,Purdue University-Main Campus,0,0.00%,,0,0.00%,
18157010500,Indiana,Census Tract 105,Tippecanoe County,1649,0,0.00%,,944,57.20%,,Purdue University-Main Campus,0,0.00%,,0,0.00%,
18157011200,Indiana,Census Tract 112,Tippecanoe County,6550,0,0.00%,,3325,50.70%,,Purdue University-Main Campus,0,0.00%,,0,0.00%,
18163000300,Indiana,Census Tract 3,Vanderburgh County,3657,0,0.00%,,800,21.80%,University Of Evansville,University Of Evansville,0,0.00%,,0,0.00%,
18163010405,Indiana,Census Tract 104.05,Vanderburgh County,4141,0,0.00%,,2023,48.80%,,University Of Southern Indiana,0,0.00%,,0,0.00%,
18167010100,Indiana,Census Tract 101,Vigo County,5835,0,0.00%,,1173,20.10%,Rose-Hulman Institute Of Technology,Rose-Hulman Institute Of Technology,0,0.00%,,0,0.00%,
18167011102,Indiana,Census Tract 111.02,Vigo County,4080,0,0.00%,,2962,72.50%,Indiana State University,Indiana State University,0,0.00%,,0,0.00%,
